id,name,area,type,published_at,created_at,archived,url,alternate_url,employer,from,to,currency,gross,requirement,responsibility
70348691,Программист Python NLP SpaCy,Москва,Открытая,2022-09-26T12:57:17+0300,2022-09-26T12:57:17+0300,False,https://api.hh.ru/vacancies/70348691?host=hh.ru,https://hh.ru/vacancy/70348691,Столичный Деловой Клуб,200000.0,,RUR,True,"Обязательно опыт работы NLP <highlighttext>Python</highlighttext> преимуществом будет библиотека SpaCy. Опыт работы с БД: Mysql, Postgresql. Опыт программирования на <highlighttext>Python</highlighttext>. ",Разработка модуля Machine Learning. Проектирование и разработка API. Интеграции с внешними сервисами.
70506680,Python разработчик (Middle / Senior),Москва,Открытая,2022-09-29T10:45:00+0300,2022-09-29T10:45:00+0300,False,https://api.hh.ru/vacancies/70506680?host=hh.ru,https://hh.ru/vacancy/70506680,Х5 Group,,,,,"Опыт создания приложений и разработки API на <highlighttext>Python</highlighttext>, используя веб-фреймворки и библиотеки (Django / Flask или Asyncio / Aiohttp / FastAPI и...","Х5 Технологии — это отдельная бизнес-единица Х5 Group, которая отвечает за создание комплексных цифровых решений для бизнес-единиц..."
70320168,TeamLead для команды разработки ПО,Москва,Открытая,2022-10-05T00:03:57+0300,2022-10-05T00:03:57+0300,False,https://api.hh.ru/vacancies/70320168?host=hh.ru,https://hh.ru/vacancy/70320168,Алентис Электроникс,90000.0,150000.0,RUR,True,Что мы ожидаем от кандидата из технических навыков: Опыт программирование на <highlighttext>Python</highlighttext>. Наличие знаний по архитектуре операционной системы Linux. ,"Технологии тестирования, регресионные, функциональные, интеграционные тесты. Желание работать с командой. Нанимать/увольнять сотрудников, распределять задачи, решать возникающие вопросы."
68790008,R Developer,Тбилиси,Открытая,2022-10-04T15:46:38+0300,2022-10-04T15:46:38+0300,False,https://api.hh.ru/vacancies/68790008?host=hh.ru,https://hh.ru/vacancy/68790008,HiQo Solutions,,,,,Английский язык intermediate+ (общаемся с заказчиком).,"Цель продукта – прогнозирование кредитных рисков. Работаем удаленно на территории Польши, Грузии, Казахстана."
69670516,Senior backend developer (Python),Москва,Открытая,2022-10-06T16:49:23+0300,2022-10-06T16:49:23+0300,False,https://api.hh.ru/vacancies/69670516?host=hh.ru,https://hh.ru/vacancy/69670516,Skipp.pro,,,,,"2. Django знания asyncio или fastapi. 3. SQL, PostgreSQL. 4. Нужно уметь работать с инструментами вокруг ключевые слова bash, ssh...","1. <highlighttext>Python</highlighttext>, структуры данных."
70353356,"Разработчик С++/Python (middle), Linux, backend, embedded",Армения,Открытая,2022-09-26T13:39:58+0300,2022-09-26T13:39:58+0300,False,https://api.hh.ru/vacancies/70353356?host=hh.ru,https://hh.ru/vacancy/70353356,Wiren Board,120000.0,180000.0,RUR,False,"C++ или <highlighttext>Python</highlighttext> 3 на уровне middle. Linux на уровне уверенного пользователя (Ubuntu / Debian). Git, знакомство с принципами работы в...","В наших планах большие и интересные задачи по созданию инфраструктуры для управления большими группами контроллеров, а также поддержка новых устройств..."
68918046,Senior Python разработчик,Москва,Открытая,2022-10-06T12:42:53+0300,2022-10-06T12:42:53+0300,False,https://api.hh.ru/vacancies/68918046?host=hh.ru,https://hh.ru/vacancy/68918046,Домклик,,,,,"Опыт разработки на <highlighttext>Python</highlighttext> 3.Х. Понимание механики языка <highlighttext>Python</highlighttext> и сопутствующих инструментов (pytest, mypy, poetry, flake8). ","Разрабатывать API для мобильных, веб-приложений и внутренних сервисов на <highlighttext>Python</highlighttext>. Интегрироваться с партнерами и внутренними системами банка. "
69594554,Team Lead (Python),Санкт-Петербург,Открытая,2022-10-03T12:06:40+0300,2022-10-03T12:06:40+0300,False,https://api.hh.ru/vacancies/69594554?host=hh.ru,https://hh.ru/vacancy/69594554,Tradetech Development,,,,,У тебя есть опыт руководства командой разработки. Твой опыт разработки на <highlighttext>Python</highlighttext> от 5-х лет. Знаешь преимущества гибких методологий...,"Быть лидером для своей команды, развивать и мотивировать сотрудников. Управлять процессами разработки внутри команды (Code Review, Code Style, оценка производительности..."
69576307,Python Developer (Middle+),Санкт-Петербург,Открытая,2022-10-06T11:01:38+0300,2022-10-06T11:01:38+0300,False,https://api.hh.ru/vacancies/69576307?host=hh.ru,https://hh.ru/vacancy/69576307,Karta.,,4000.0,USD,False,"Отличные знания <highlighttext>Python</highlighttext>, Django, ORM, DRF. Хорошее знание SQL (join, индексы, триггеры), мы используем Postgres. Опыт работы с celery, docker...","Разработка высоконагруженного проекта на django. Написание юнит-тестов. Коммуникация с менеджерами, командой FrontEnd и QA. Интеграция партнёрских сервисов."
70481201,Программист Python,Москва,Открытая,2022-09-28T17:35:56+0300,2022-09-28T17:35:56+0300,False,https://api.hh.ru/vacancies/70481201?host=hh.ru,https://hh.ru/vacancy/70481201,Гринатом,,,,,Опыт работы с <highlighttext>Python</highlighttext> (от 3-х лет). Знание одного из современных web frameworks Django/Flask/FastAPI. Знание SQL (PostgreSQL...,Разработка приложения с микросервисной архитектурой. Участие в анализе и решении задач по развитию архитектуры приложения.
70519504,Data-инженер,Ульяновск,Открытая,2022-10-02T19:58:40+0300,2022-10-02T19:58:40+0300,False,https://api.hh.ru/vacancies/70519504?host=hh.ru,https://hh.ru/vacancy/70519504,Тинькофф,,,,,"Знание одного из языков программирования: <highlighttext>Python</highlighttext>, Java, Go. Знание основ ООП, теории алгоритмов, структур данных. Знание SQL. Опыт написания процессов...",Участие в разработке ядра продуктов Data Platform. Разработка и оптимизация процессов выгрузки данных.
69471555,Data Engineer,Краснодар,Открытая,2022-10-02T19:58:40+0300,2022-10-02T19:58:40+0300,False,https://api.hh.ru/vacancies/69471555?host=hh.ru,https://hh.ru/vacancy/69471555,Тинькофф,,,,,"Знание одного из языков программирования: <highlighttext>Python</highlighttext>, Java, Go. Знание основ ООП, теории алгоритмов, структур данных. Знание SQL. Опыт написания процессов...",Участие в разработке ядра продуктов Data Platform. Разработка и оптимизация процессов выгрузки данных.
68502671,Разработчик базы данных,Москва,Открытая,2022-10-04T10:40:28+0300,2022-10-04T10:40:28+0300,False,https://api.hh.ru/vacancies/68502671?host=hh.ru,https://hh.ru/vacancy/68502671,билайн,,,,,"Опыт работы в аналогичном направлении от 3-х лет. Знание инструментов аналитики и автоматизации – отличное знание SQL, Excel. ","Проектирование и разработка хранилища метрик в БД аналитической системы, Postgres/GreenPlum/Hadoop. Разработка ETL-потоков, Airflow, <highlighttext>Python</highlighttext>. Разработка алгоритмов расчёта..."
70017282,Программист Python / Senior / Lead,Нижний Новгород,Открытая,2022-09-20T11:09:35+0300,2022-09-20T11:09:35+0300,False,https://api.hh.ru/vacancies/70017282?host=hh.ru,https://hh.ru/vacancy/70017282,"Риалвеб, Интернет-агентство",,,,,Навыки работы с *nix-подобными системами. Хорошие знания реляционных баз знаний. Язык программирования: <highlighttext>Python</highlighttext> 3.9+. Приветствуются знания и...,"META CRM - CRM для рекламных агентств, базируется на платформе Мета. Разработка приложений и сервисов на <highlighttext>Python</highlighttext>. Руководство группой разработки."
69941480,Senior/Lead Python-разработчик,Екатеринбург,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941480?host=hh.ru,https://hh.ru/vacancy/69941480,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69941479,Senior/Lead Python-разработчик,Ижевск,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941479?host=hh.ru,https://hh.ru/vacancy/69941479,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70460170,Python developer (Ds направление),Москва,Открытая,2022-09-28T11:41:23+0300,2022-09-28T11:41:23+0300,False,https://api.hh.ru/vacancies/70460170?host=hh.ru,https://hh.ru/vacancy/70460170,Домклик,,,,,Успешно проработали 2+ лет в области создания программного обеспечения на аналогичной позиции. Понимают как работает асинхронность и знакомы с...,Разрабатывать отказоустойчивые и быстрые сервисы c DS-решениями. Развивать и улучшать существующие продукты и сервисы. Участвовать в проработке и реализации...
68599942,Back-end разработчик (Python),Пермь,Открытая,2022-10-03T10:12:35+0300,2022-10-03T10:12:35+0300,False,https://api.hh.ru/vacancies/68599942?host=hh.ru,https://hh.ru/vacancy/68599942,Юникорн,,,,,"Опыт коммерческой разработки на <highlighttext>python</highlighttext> от 2х лет. – Понимание принципов ООП, асинхронного программирования. – Опыт работы с REST API. – ","Разрабатывать и поддерживать работоспособность модулей интеграции как с конечным оборудованием (работа с сокетами, протоколами обмена), так и со внешними API. – "
70811041,Дата инженер,Москва,Открытая,2022-10-05T14:27:58+0300,2022-10-05T14:27:58+0300,False,https://api.hh.ru/vacancies/70811041?host=hh.ru,https://hh.ru/vacancy/70811041,билайн,,,,,"...разработки на PostgreSQL. Опыт разработки ETL процессов. Опыт работы с Hadoop (HDFS, YARN, Spark, Hive). Знания Java / Scala или <highlighttext>Python</highlighttext>.",ERP Data flow- сервис для автоматизации транзакционных операций в ERP (от консультаций внешних команд до внедрения). Мы автоматизируем транзакционную работу...
70365652,Python developer (Django),Краснодар,Открытая,2022-09-26T16:08:08+0300,2022-09-26T16:08:08+0300,False,https://api.hh.ru/vacancies/70365652?host=hh.ru,https://hh.ru/vacancy/70365652,Kokoc Group,,,,,Опыт разработки на <highlighttext>Python</highlighttext>/Django от 3-х лет. Опыт работы с PostgreSQL/Redis. Опыт коммерческой разработки REST API. ,"Дополнительные бонусы: аккредитованная IT-компания, программа лояльности, скидки от партнеров, программа материальной помощи, сервис по отслеживанию физического и ментального здоровья..."
69941488,Senior/Lead Python-разработчик,Кемерово,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941488?host=hh.ru,https://hh.ru/vacancy/69941488,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70472405,Python Developer,Петропавловка (Республика Бурятия),Открытая,2022-09-28T14:53:07+0300,2022-09-28T14:53:07+0300,False,https://api.hh.ru/vacancies/70472405?host=hh.ru,https://hh.ru/vacancy/70472405,2people IT,,,,,Опыт с <highlighttext>Python</highlighttext> от 3-х лет. Apache superset. Английски от уровня B1 будет плюсом. Предоставляем групповые курсы английского...,"2people IT ― компания, предоставляющая технологические услуги и создающая инновационные сервисы в области мобильной и веб разработки."
70337844,Наставник на курс “Асинхронное программирование на Python”,Москва,Открытая,2022-09-26T10:37:14+0300,2022-09-26T10:37:14+0300,False,https://api.hh.ru/vacancies/70337844?host=hh.ru,https://hh.ru/vacancy/70337844,Яндекс Практикум,,,,,Разработчик middle+ уровня и имеете опыт работы от трёх лет. Умеете доступно и последовательно объяснять сложные темы и задачи в...,Отвечает на вопросы.
69888562,Разработчик Python (senior),Москва,Открытая,2022-10-04T11:28:06+0300,2022-10-04T11:28:06+0300,False,https://api.hh.ru/vacancies/69888562?host=hh.ru,https://hh.ru/vacancy/69888562,билайн,,,,,"Опыт работы <highlighttext>Python</highlighttext> разработчиком от 4-х лет. Опыт работы со следующим стеком: django+drf, flask. Emcached/redis, mysql, linux crontab...",Разработка новых продуктов на языке <highlighttext>Python</highlighttext>. Сопровождение существующих систем на языке <highlighttext>Python</highlighttext>. Работа в команде и взаимодействие с другими проектами.
69941157,Senior/Lead Python-разработчик,Ижевск,Открытая,2022-09-19T07:39:23+0300,2022-09-19T07:39:23+0300,False,https://api.hh.ru/vacancies/69941157?host=hh.ru,https://hh.ru/vacancy/69941157,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70365578,Python developer (Django),Москва,Открытая,2022-09-26T16:07:05+0300,2022-09-26T16:07:05+0300,False,https://api.hh.ru/vacancies/70365578?host=hh.ru,https://hh.ru/vacancy/70365578,Kokoc Group,,,,,Опыт разработки на <highlighttext>Python</highlighttext>/Django от 3-х лет. Опыт работы с PostgreSQL/Redis. Опыт коммерческой разработки REST API. ,"Дополнительные бонусы: аккредитованная IT-компания, программа лояльности, скидки от партнеров, программа материальной помощи, сервис по отслеживанию физического и ментального здоровья..."
67764198,Backend разработчик (Python),Иркутск,Открытая,2022-09-21T06:22:57+0300,2022-09-21T06:22:57+0300,False,https://api.hh.ru/vacancies/67764198?host=hh.ru,https://hh.ru/vacancy/67764198,ИОТ,150000.0,,RUR,True,Уверенные знания <highlighttext>python</highlighttext>3.6 (желателен опыт от 2 лет). Опыт работы с Flask/Django. Опыт работы с Celery/RabbitMQ. ,Участие в разработке бэкенда облачного сервиса.
69941487,Senior/Lead Python-разработчик,Барнаул,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941487?host=hh.ru,https://hh.ru/vacancy/69941487,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69941481,Senior/Lead Python-разработчик,Томск,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941481?host=hh.ru,https://hh.ru/vacancy/69941481,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69667539,Lead Python Developer / Ведущий разработчик Python,Москва,Открытая,2022-10-06T15:44:42+0300,2022-10-06T15:44:42+0300,False,https://api.hh.ru/vacancies/69667539?host=hh.ru,https://hh.ru/vacancy/69667539,Retail Rocket,,,,,Уверенное владение <highlighttext>Python</highlighttext> 3. Опыт разработки асинхронных веб-приложений с fastapi. Опыт разработки высоконагруженных и отказоустойчивых систем. Опыт работы с...,"Retail Rocket - платформа, которая помогает трансформировать новых покупателей в постоянных и работать над их удержанием. Sailplay - платформа с набором инструментов..."
69941310,Senior/Lead Python-разработчик,Екатеринбург,Открытая,2022-09-19T07:42:55+0300,2022-09-19T07:42:55+0300,False,https://api.hh.ru/vacancies/69941310?host=hh.ru,https://hh.ru/vacancy/69941310,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69894489,Python-программист (отдел автоматизированного тестирования),Москва,Открытая,2022-09-16T13:15:27+0300,2022-09-16T13:15:27+0300,False,https://api.hh.ru/vacancies/69894489?host=hh.ru,https://hh.ru/vacancy/69894489,GetCoreTeam.com,30000.0,50000.0,RUR,False,"Опыт написания кода на языке <highlighttext>Python</highlighttext>. Знания веб-технологий (html, css, js). Желание развиваться в области написания кода для автоматизации...","Первое время нужно будет изучить проект и заниматься ручным тестированием, далее постепенно переходить к написанию кода для автоматизированного тестирования веб..."
69941482,Senior/Lead Python-разработчик,Омск,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941482?host=hh.ru,https://hh.ru/vacancy/69941482,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69995062,Backend разработчик со знанием Python,Алматы,Открытая,2022-09-19T21:40:39+0300,2022-09-19T21:40:39+0300,False,https://api.hh.ru/vacancies/69995062?host=hh.ru,https://hh.ru/vacancy/69995062,Vyyer Technologies,2500.0,3000.0,USD,False,Docker. Управление и работа с AWS. Django. Создание тестов. <highlighttext>Python</highlighttext> (от 3+ лет). MySQL/PostgreSQL (от 2+ лет). ,"Проектировать и реализовывать новый, а также дорабатывать существующий функционал. Реализовывать API на <highlighttext>Python</highlighttext> с использованием Alembic. Интегрировать API со сторонними..."
69054293,Middle/Senior Python Developer,Москва,Открытая,2022-09-20T19:44:38+0300,2022-09-20T19:44:38+0300,False,https://api.hh.ru/vacancies/69054293?host=hh.ru,https://hh.ru/vacancy/69054293,МВП,,300000.0,RUR,False,Опыт работы <highlighttext>Python</highlighttext> Dev от 3х лет. Unix-пользователь. Понимание паттернов проектирования. Ответственность и самостоятельность.,
69941484,Senior/Lead Python-разработчик,Самара,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941484?host=hh.ru,https://hh.ru/vacancy/69941484,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69941486,Senior/Lead Python-разработчик,Тюмень,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941486?host=hh.ru,https://hh.ru/vacancy/69941486,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70434197,Data Engineer,Москва,Открытая,2022-09-27T23:37:33+0300,2022-09-27T23:37:33+0300,False,https://api.hh.ru/vacancies/70434197?host=hh.ru,https://hh.ru/vacancy/70434197,РТ Лабс,,,,,Знание SQL и оптимизация запросов. Опыт разработки с использованием <highlighttext>Python</highlighttext>. Опыт работы с реляционными СУБД (Oracle / PostgreSQL / MSSQL). ,"Стек технологий: <highlighttext>Python</highlighttext>, Airflow, NiFi, Hadoop, Spark, Kafka, Greenplum. Методология: Agile. Участвовать в разработке Data Lake и хранилища данных в..."
70481225,Middle python developer,Москва,Открытая,2022-09-28T17:36:29+0300,2022-09-28T17:36:29+0300,False,https://api.hh.ru/vacancies/70481225?host=hh.ru,https://hh.ru/vacancy/70481225,Экспобанк,,,,,Опыт коммерческой разработки в команде от 3х лет. Умение разбираться в чужом коде. Умение обоснованно выбрать БД для конкретной...,"Написание кода. Рефакторинг, работа с техническим долгом. Тестирование кода, написание тестов. Разработка архитектуры приложения. Разработка архитектуры базы данных. "
69544844,Разработчик курса / методист / преподаватель курсов по Machine Learning,Москва,Открытая,2022-10-06T18:19:00+0300,2022-10-06T18:19:00+0300,False,https://api.hh.ru/vacancies/69544844?host=hh.ru,https://hh.ru/vacancy/69544844,РДТЕХ,,,,,"Ключевое - способность самостоятельно разработать курс, возможно, и читать его. Знание <highlighttext>Python</highlighttext>, опыт работы с фреймворками: Tensor Flow, Keras, Theano, Scikit...",
69941485,Senior/Lead Python-разработчик,Иваново (Ивановская область),Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941485?host=hh.ru,https://hh.ru/vacancy/69941485,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70352702,Fullstack Python+JS Developer,Москва,Открытая,2022-09-26T13:34:20+0300,2022-09-26T13:34:20+0300,False,https://api.hh.ru/vacancies/70352702?host=hh.ru,https://hh.ru/vacancy/70352702,Лаборатория Касперского,,,,,"Высшее образование. Опыт разработки на <highlighttext>python</highlighttext>. Опыт разработки в frontend, знание js или ts и фреймворка: react. Умение разбираться в...","Количество современных угроз возрастает c каждым днем, и теперь необходимы новые продукты для оперативного обнаружения и предотвращения этих угроз. "
69941489,Senior/Lead Python-разработчик,Пермь,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941489?host=hh.ru,https://hh.ru/vacancy/69941489,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
69045414,Python Developer в команду тестирования,Санкт-Петербург,Открытая,2022-09-20T11:54:25+0300,2022-09-20T11:54:25+0300,False,https://api.hh.ru/vacancies/69045414?host=hh.ru,https://hh.ru/vacancy/69045414,Tradetech Development,,,,,"Умение работать из <highlighttext>Python</highlighttext> кода с базами данных Postgres, Clickhouse. Понимание протоколов HTTP, TCP, UDP, и метода передачи данных в...",Осуществлять интеграцию с внешними сервисами (API) на языке <highlighttext>Python</highlighttext>. Анализировать и оптимизировать существующий код на языке <highlighttext>Python</highlighttext>. Написание и выполнение...
69278697,Python backend Middle/Senior developer,Брянск,Открытая,2022-09-28T20:55:23+0300,2022-09-28T20:55:23+0300,False,https://api.hh.ru/vacancies/69278697?host=hh.ru,https://hh.ru/vacancy/69278697,PENA,,,,,"Опыт с основными библиотеками экосистемы <highlighttext>Python</highlighttext> (Celery, SQLAlchemy и т. п.). Опыт работы с (не)реляционными системами управления базами данных...",Проектировать архитектуру и реализовывать c нуля проекты на <highlighttext>Python</highlighttext>.
70584200,Senior Python Developer (remote),Армения,Открытая,2022-09-30T15:16:19+0300,2022-09-30T15:16:19+0300,False,https://api.hh.ru/vacancies/70584200?host=hh.ru,https://hh.ru/vacancy/70584200,Коинлоан,4000.0,,EUR,False,"Опыт от 6 лет в роли бэкенд-разработчика, в том числе актуальный опыт разработки на <highlighttext>Python</highlighttext> (Django/DRF, asyncio/aiohttp). ",Разработка бэкенда для финтех-сервисов. Интеграция с платежными системами. Оптимизация производительности сервисов. Написание ряда API для взаимодействия с UI. 
69941483,Senior/Lead Python-разработчик,Новосибирск,Открытая,2022-09-19T07:47:16+0300,2022-09-19T07:47:16+0300,False,https://api.hh.ru/vacancies/69941483?host=hh.ru,https://hh.ru/vacancy/69941483,Контур,,,,,"Гибкость: продукты Контура постоянно адаптируются под рынок и пользователей, нужно уметь работать в меняющихся условиях.","Задачи с высоким уровнем ответственности: предстоит проектировать архитектуру, реализовывать бизнес-логику, самостоятельно принимать решения, запускать сервисы с необходимым уровнем качества. "
70015953,Senior Python Developer,Армения,Открытая,2022-09-20T10:56:27+0300,2022-09-20T10:56:27+0300,False,https://api.hh.ru/vacancies/70015953?host=hh.ru,https://hh.ru/vacancy/70015953,IT and Digital,6000.0,,USD,False,Продвинутый уровень знаний <highlighttext>Python</highlighttext> от 3 лет. Опыт разработки на стеке <highlighttext>Python</highlighttext> / Flask / SQLAlchemy реального запущенного проекта с пользователями. ,"В первый год скорее всего только кодить, далее возможен переход в тим лида. Интеграции с новыми медицинскими системами. "
70401826,"Backend-разработчик (Python)/Риск-менеджмент, Департамент управленческого консультирования",Санкт-Петербург,Открытая,2022-09-27T11:16:27+0300,2022-09-27T11:16:27+0300,False,https://api.hh.ru/vacancies/70401826?host=hh.ru,https://hh.ru/vacancy/70401826,Деловые Решения и Технологии (ДРТ),,,,,"Отличное владение языком <highlighttext>Python</highlighttext> (Django framework, general knowledge). Опыт в области разработки Web API — один год и более. ",Участие в разработке инновационных решений по управлению кредитными рисками совместно с командами аналитиков и специалистов по ИТ-инфраструктуре. 
55088580,"Разработчик Python (Middle, Senior)",Москва,Открытая,2022-09-30T11:12:25+0300,2022-09-30T11:12:25+0300,False,https://api.hh.ru/vacancies/55088580?host=hh.ru,https://hh.ru/vacancy/55088580,NGENIX,,,,,"Наши ожидания относительно знаний, навыков, опыта: Опыт коммерческой разработки на <highlighttext>Python</highlighttext> под Unix - не менее 3-х лет, опыт работы...",Высоконагруженные распределенные системы дистрибуции и кэширования данных. Кластерные системы обработки массивов данных. Web-сервисы. Системы защиты веб-ресурсов от угроз...
69959493,Python-разработчик,Москва,Открытая,2022-09-19T11:39:25+0300,2022-09-19T11:39:25+0300,False,https://api.hh.ru/vacancies/69959493?host=hh.ru,https://hh.ru/vacancy/69959493,Star-Staff,,250000.0,RUR,False,"Вместе с активными пользователями дорабатываем главные составляющие приложения, чтобы вскоре приступить к монетизации. Требования: - Опыт работы в разработке ПО более...",Написание бэкенда (монолит) и вспомогательных микросервисов. - Участие в совместной декомпозиции и оценке задач по времени. - Документирование части бэкенда. - 
68058800,Python Developer (CRM),Москва,Открытая,2022-09-20T12:36:10+0300,2022-09-20T12:36:10+0300,False,https://api.hh.ru/vacancies/68058800?host=hh.ru,https://hh.ru/vacancy/68058800,"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",,,,,Опыт коммерческой разработки на <highlighttext>Python</highlighttext>3 (у нас 3.9) в связке с Django от 2 лет. Уверенное знание SQL...,Разработка бэкэнда продукта CRM на языке <highlighttext>Python</highlighttext>. Написание автоматических тестов в проекте (Pytest). Участие в командных процессах по CodeReview. 
70470301,Разработчик витрин данных,Екатеринбург,Открытая,2022-09-28T14:15:39+0300,2022-09-28T14:15:39+0300,False,https://api.hh.ru/vacancies/70470301?host=hh.ru,https://hh.ru/vacancy/70470301,Банк Синара,,,,,"Знание особенностей разработки для Greenplum, языка программирования <highlighttext>Python</highlighttext> приветствуется. Преимуществом является работа связанная с разработкой хранилищ данных и в финансовой...","Разработка витрин данных и аналитической отчетности на базе Хранилища данных. Сопровождение витрин данных: оптимизация, пересчет, предоставление прав доступа. "
69626784,Python-разработчик,Пермь,Открытая,2022-09-08T15:14:36+0300,2022-09-08T15:14:36+0300,False,https://api.hh.ru/vacancies/69626784?host=hh.ru,https://hh.ru/vacancy/69626784,Spectr,110000.0,170000.0,RUR,False,Опыт коммерческой разработки от 3-х лет. Уверенное знание <highlighttext>Python</highlighttext> 3.6+ и хотя бы одного из веб-фреймворков...,По процессу отбора: 1 этап - дружеская беседа с HR. 2 этап - техническое интервью с командой разработки (поговорим не только о...
70348684,Ведущий разработчик Python,Москва,Открытая,2022-09-26T12:57:13+0300,2022-09-26T12:57:13+0300,False,https://api.hh.ru/vacancies/70348684?host=hh.ru,https://hh.ru/vacancy/70348684,ADV/web-engineering,,,,,Опыт работы с <highlighttext>Python</highlighttext> (от 2х лет) и наличие реализованных проектов. Знание классических алгоритмов и структур данных. ,"Развивать и поддерживать микросервисный бэкенд-платформу с высокими нагрузками. Работать в тесной связке с дата аналитиками. Писать качественный, понятный коллегам..."
70401754,"Backend-разработчик (Python)/Риск-менеджмент, Департамент управленческого консультирования",Москва,Открытая,2022-09-27T11:15:40+0300,2022-09-27T11:15:40+0300,False,https://api.hh.ru/vacancies/70401754?host=hh.ru,https://hh.ru/vacancy/70401754,Деловые Решения и Технологии (ДРТ),,,,,"Отличное владение языком <highlighttext>Python</highlighttext> (Django framework, general knowledge). Опыт в области разработки Web API — один год и более. ",Участие в разработке инновационных решений по управлению кредитными рисками совместно с командами аналитиков и специалистов по ИТ-инфраструктуре. 
